invoice_id,customer_id,product_id,quantity,unit_price,order_date,revenue
13967,392,101,2,11.46,2024-04-23,22.92
13968,509,2,2,44.93,2024-06-11,89.86
13969,625,68,6,39.51,2025-02-14,237.06
13970,494,29,3,307.74,2024-08-10,923.22
13971,412,72,5,46.06,2024-10-12,230.3
13972,329,107,3,80.59,2025-10-07,241.77
13973,95,90,6,8.48,2025-10-10,50.88
13974,623,91,3,107.6,2025-05-29,322.8
13975,489,52,4,59.6,2024-08-18,238.4
13976,697,37,4,249.65,2025-04-20,998.6
13977,305,101,4,11.46,2024-06-09,45.84
13978,758,100,2,33.52,2025-02-13,67.04
13979,307,59,5,19.24,2024-12-08,96.2
13980,623,92,6,10.94,2024-06-25,65.64
13981,541,26,1,79.43,2025-01-27,79.43
13982,516,100,4,33.52,2025-03-04,134.08
13983,404,98,6,6.8,2024-01-30,40.8
13984,529,95,2,22.36,2025-09-16,44.72
13985,529,81,1,37.15,2025-09-05,37.15
13986,509,88,4,68.81,2024-01-24,275.24
13987,334,69,2,50.68,2024-06-19,101.36
13988,507,21,4,100.98,2025-12-01,403.92
13989,85,119,3,18.81,2024-01-24,56.43
13990,599,63,6,6.0,2025-02-02,36.0
13991,494,43,2,32.04,2024-06-14,64.08
13992,441,97,6,141.47,2024-09-02,848.82
13993,181,67,6,6.62,2024-07-23,39.72
13994,331,88,3,68.81,2024-03-07,206.43
13995,732,25,2,58.63,2025-08-14,117.26
13996,444,39,2,64.74,2025-12-01,129.48
13997,529,25,2,58.63,2024-06-30,117.26
13998,794,17,5,5.46,2025-10-18,27.3
13999,102,84,5,64.49,2024-12-05,322.45
14000,709,10,2,16.11,2024-09-07,32.22
14001,446,1,1,50.13,2024-01-08,50.13
14002,604,15,6,61.53,2025-11-24,369.18
14003,399,1,5,50.13,2025-04-26,250.65
14004,701,48,1,30.36,2025-03-03,30.36
14005,788,84,6,64.49,2025-07-04,386.94
14006,116,8,5,72.9,2025-10-24,364.5
14007,797,12,6,64.05,2024-01-25,384.3
14008,427,43,6,32.04,2024-03-02,192.24
14009,311,83,4,61.86,2024-02-10,247.44
14010,363,56,6,29.99,2025-06-07,179.94
14011,529,61,4,16.45,2025-03-14,65.8
14012,647,25,1,58.63,2024-05-29,58.63
14013,687,95,5,22.36,2024-04-24,111.8
14014,578,108,3,12.15,2025-02-26,36.45
14015,529,100,2,33.52,2024-09-05,67.04
14016,648,40,2,7.34,2024-09-27,14.68
14017,87,93,6,48.58,2025-12-11,291.48
14018,70,96,6,335.97,2025-05-18,2015.82
14019,611,52,3,59.6,2024-12-16,178.8
14020,312,107,4,80.59,2024-12-04,322.36
14021,647,114,6,20.14,2024-09-21,120.84
14022,505,30,5,185.82,2024-02-06,929.1
14023,623,30,2,185.82,2025-06-18,371.64
14024,308,100,2,33.52,2025-01-14,67.04
14025,501,38,6,96.76,2024-10-25,580.56
14026,317,92,6,10.94,2024-06-11,65.64
14027,505,5,3,26.61,2025-05-01,79.83
14028,568,42,6,81.71,2024-10-28,490.26
14029,159,105,6,380.37,2024-05-11,2282.22
14030,151,95,3,22.36,2025-01-28,67.08
14031,271,34,2,32.99,2024-01-29,65.98
14032,688,14,5,18.35,2024-11-06,91.75
14033,152,76,1,104.62,2024-09-22,104.62
14034,365,90,5,8.48,2025-06-13,42.4
14035,398,72,5,46.06,2024-06-23,230.3
14036,794,83,6,61.86,2024-06-08,371.16
14037,525,9,5,104.16,2024-11-17,520.8
14038,476,48,4,30.36,2025-05-11,121.44
14039,529,27,5,59.86,2025-05-08,299.3
14040,181,101,4,11.46,2024-01-15,45.84
14041,530,29,1,307.74,2024-12-16,307.74
14042,241,94,2,92.23,2024-08-17,184.46
14043,153,70,5,55.27,2024-05-02,276.35
14044,529,29,3,307.74,2025-05-25,923.22
14045,443,61,6,16.45,2024-01-13,98.7
14046,681,72,5,46.06,2024-08-21,230.3
14047,599,107,3,80.59,2025-11-11,241.77
14048,34,54,6,48.43,2024-04-11,290.58
14049,783,1,5,50.13,2024-03-09,250.65
14050,286,93,5,48.58,2025-07-04,242.9
14051,710,74,1,33.89,2025-04-02,33.89
14052,504,30,2,185.82,2024-09-07,371.64
14053,270,116,6,24.71,2024-07-06,148.26
14054,544,98,6,6.8,2024-09-07,40.8
14055,246,67,6,6.62,2025-04-12,39.72
14056,185,44,5,3.7,2024-09-29,18.5
14057,494,24,1,31.17,2024-07-13,31.17
14058,589,42,1,81.71,2024-05-15,81.71
14059,475,86,1,32.28,2024-07-31,32.28
14060,244,30,5,185.82,2025-08-18,929.1
14061,457,57,1,47.67,2025-07-03,47.67
14062,720,27,1,59.86,2024-11-22,59.86
14063,648,72,1,46.06,2024-07-20,46.06
14064,457,48,4,30.36,2024-03-26,121.44
14065,457,57,1,47.67,2025-07-09,47.67
14066,529,33,5,32.06,2025-05-13,160.3
14067,312,16,1,7.99,2025-08-18,7.99
14068,420,75,1,19.35,2025-03-29,19.35
14069,635,67,2,6.62,2025-08-26,13.24
14070,655,54,5,48.43,2025-04-12,242.15
14071,798,28,3,182.08,2025-02-20,546.24
14072,529,19,4,3.72,2025-10-08,14.88
14073,183,18,5,11.43,2025-05-09,57.15
14074,466,5,6,26.61,2024-11-02,159.66
14075,279,48,5,30.36,2024-09-11,151.8
14076,342,67,6,6.62,2025-07-28,39.72
14077,459,50,6,8.2,2025-03-26,49.2
14078,102,84,2,64.49,2025-05-14,128.98
14079,9,42,5,81.71,2025-04-26,408.55
14080,457,74,2,33.89,2024-03-08,67.78
14081,621,22,6,60.4,2024-11-07,362.4
14082,86,97,4,141.47,2024-12-16,565.88
14083,529,111,5,17.55,2024-07-06,87.75
14084,202,63,1,6.0,2024-08-25,6.0
14085,224,39,5,64.74,2024-11-08,323.7
14086,329,120,5,56.35,2025-04-28,281.75
14087,91,69,3,50.68,2025-09-16,152.04
14088,221,56,6,29.99,2024-06-07,179.94
14089,333,107,2,80.59,2025-02-09,161.18
14090,645,88,2,68.81,2025-09-16,137.62
14091,529,72,3,46.06,2025-06-12,138.18
14092,794,77,6,145.42,2025-09-01,872.52
14093,648,39,6,64.74,2024-10-02,388.44
14094,246,27,3,59.86,2025-04-28,179.58
14095,771,103,3,8.94,2025-01-14,26.82
14096,148,94,3,92.23,2024-12-28,276.69
14097,673,12,3,64.05,2025-04-05,192.15
14098,318,76,5,104.62,2025-02-06,523.1
14099,623,33,1,32.06,2025-02-17,32.06
14100,47,108,4,12.15,2024-12-28,48.6
14101,529,17,2,5.46,2025-04-12,10.92
14102,625,97,1,141.47,2025-12-22,141.47
14103,213,31,6,54.69,2024-09-19,328.14
14104,312,82,3,12.04,2024-01-25,36.12
14105,331,93,4,48.58,2024-11-29,194.32
14106,496,90,6,8.48,2024-07-23,50.88
14107,649,106,5,7.75,2025-05-30,38.75
14108,428,44,3,3.7,2024-04-19,11.1
14109,70,95,2,22.36,2024-11-29,44.72
14110,579,53,6,6.21,2025-08-30,37.26
14111,456,4,1,21.16,2025-11-06,21.16
14112,387,35,6,68.43,2025-05-13,410.58
14113,264,1,5,50.13,2025-08-23,250.65
14114,379,104,1,15.44,2024-02-27,15.44
14115,529,84,3,64.49,2025-07-04,193.47
14116,371,87,3,40.71,2024-04-23,122.13
14117,457,26,6,79.43,2024-03-16,476.58
14118,334,3,6,30.96,2025-02-27,185.76
14119,670,99,2,19.12,2025-08-26,38.24
14120,312,91,2,107.6,2025-07-29,215.2
14121,82,13,2,13.39,2024-12-01,26.78
14122,510,80,6,190.09,2024-09-23,1140.54
14123,494,97,3,141.47,2025-12-07,424.41
14124,22,9,1,104.16,2025-12-17,104.16
14125,567,107,3,80.59,2025-01-04,241.77
14126,744,13,4,13.39,2024-08-07,53.56
14127,192,10,4,16.11,2024-08-21,64.44
14128,444,16,3,7.99,2024-07-22,23.97
14129,535,5,6,26.61,2024-09-22,159.66
14130,269,27,6,59.86,2024-01-24,359.16
14131,145,70,6,55.27,2025-02-24,331.62
14132,420,104,4,15.44,2024-02-19,61.76
14133,675,80,1,190.09,2025-06-08,190.09
14134,377,104,5,15.44,2025-03-23,77.2
14135,798,74,5,33.89,2024-11-30,169.45
14136,648,41,4,30.28,2024-10-16,121.12
14137,512,112,6,74.5,2024-03-09,447.0
14138,591,97,5,141.47,2024-04-04,707.35
14139,794,76,1,104.62,2025-06-28,104.62
14140,163,9,5,104.16,2024-03-30,520.8
14141,511,31,4,54.69,2025-09-16,218.76
14142,529,33,2,32.06,2024-03-15,64.12
14143,625,4,4,21.16,2024-10-10,84.64
14144,451,45,6,69.2,2024-06-04,415.2
14145,529,76,1,104.62,2024-07-05,104.62
14146,529,28,3,182.08,2025-04-09,546.24
14147,478,5,6,26.61,2025-03-18,159.66
14148,730,30,4,185.82,2025-08-11,743.28
14149,311,20,5,23.62,2025-02-03,118.1
14150,19,81,2,37.15,2024-11-26,74.3
14151,420,37,3,249.65,2024-08-16,748.95
14152,522,68,3,39.51,2025-06-29,118.53
14153,441,90,6,8.48,2024-07-24,50.88
14154,627,110,5,20.1,2024-12-29,100.5
14155,732,112,6,74.5,2025-08-13,447.0
14156,156,36,2,5.91,2024-07-30,11.82
14157,318,10,1,16.11,2024-01-27,16.11
14158,486,84,1,64.49,2024-05-10,64.49
14159,494,109,1,20.83,2024-12-01,20.83
14160,709,76,2,104.62,2025-11-04,209.24
14161,219,58,3,76.78,2024-06-16,230.34
14162,419,3,3,30.96,2024-08-26,92.88
14163,773,10,2,16.11,2024-12-29,32.22
14164,28,92,4,10.94,2024-05-06,43.76
14165,678,50,4,8.2,2024-01-27,32.8
14166,432,96,6,335.97,2024-08-01,2015.82
14167,383,23,4,143.58,2025-03-25,574.32
14168,392,77,2,145.42,2025-01-24,290.84
14169,529,78,1,10.87,2024-04-05,10.87
14170,794,42,5,81.71,2025-08-15,408.55
14171,582,108,1,12.15,2024-06-15,12.15
14172,616,74,1,33.89,2025-05-15,33.89
14173,598,42,3,81.71,2024-11-20,245.13
14174,409,68,2,39.51,2024-04-02,79.02
14175,651,36,3,5.91,2025-05-04,17.73
14176,269,71,1,34.02,2025-04-12,34.02
14177,18,49,4,119.93,2025-03-06,479.72
14178,392,43,1,32.04,2024-12-29,32.04
14179,359,16,3,7.99,2024-03-07,23.97
14180,421,92,6,10.94,2024-11-03,65.64
14181,247,77,6,145.42,2024-03-27,872.52
14182,529,87,4,40.71,2025-04-27,162.84
14183,18,71,3,34.02,2025-10-24,102.06
14184,736,70,1,55.27,2024-05-24,55.27
14185,688,103,2,8.94,2025-08-01,17.88
14186,13,24,5,31.17,2024-06-08,155.85
14187,145,109,4,20.83,2024-02-09,83.32
14188,55,51,2,90.07,2025-11-07,180.14
14189,311,76,5,104.62,2025-02-28,523.1
14190,670,99,4,19.12,2024-06-25,76.48
14191,181,79,5,11.95,2024-06-04,59.75
14192,599,52,6,59.6,2024-07-04,357.6
14193,367,5,1,26.61,2024-06-15,26.61
14194,32,60,2,78.3,2024-11-09,156.6
14195,395,42,3,81.71,2024-09-28,245.13
14196,529,111,1,17.55,2024-01-27,17.55
14197,342,49,4,119.93,2024-02-05,479.72
14198,592,88,2,68.81,2025-02-21,137.62
14199,37,91,4,107.6,2025-09-04,430.4
14200,579,7,2,61.52,2024-06-10,123.04
14201,90,52,3,59.6,2024-08-16,178.8
14202,86,120,1,56.35,2024-04-25,56.35
14203,794,58,4,76.78,2025-03-01,307.12
14204,693,3,5,30.96,2025-03-26,154.8
14205,136,38,5,96.76,2025-10-14,483.8
14206,2,94,4,92.23,2025-04-25,368.92
14207,739,32,3,34.6,2024-05-11,103.8
14208,332,104,5,15.44,2025-01-09,77.2
14209,788,16,6,7.99,2024-04-08,47.94
14210,457,83,6,61.86,2025-08-07,371.16
14211,206,52,2,59.6,2025-06-11,119.2
14212,128,109,2,20.83,2024-08-18,41.66
14213,529,16,6,7.99,2024-04-07,47.94
14214,572,26,3,79.43,2025-09-21,238.29
14215,94,60,2,78.3,2024-09-13,156.6
14216,193,28,6,182.08,2024-11-04,1092.48
14217,337,45,4,69.2,2025-11-15,276.8
14218,529,74,5,33.89,2025-08-14,169.45
14219,794,73,3,57.28,2024-05-14,171.84
14220,336,94,3,92.23,2025-11-08,276.69
14221,149,107,6,80.59,2024-02-05,483.54
14222,603,86,4,32.28,2025-10-09,129.12
14223,39,26,2,79.43,2024-07-05,158.86
14224,16,89,6,32.96,2024-02-04,197.76
14225,680,48,2,30.36,2024-06-14,60.72
14226,392,13,1,13.39,2025-08-08,13.39
14227,457,8,3,72.9,2024-07-11,218.7
14228,529,39,5,64.74,2025-02-19,323.7
14229,436,11,2,26.16,2025-04-09,52.32
14230,529,98,5,6.8,2025-03-26,34.0
14231,111,12,3,64.05,2025-11-02,192.15
14232,625,20,3,23.62,2024-12-11,70.86
14233,799,118,2,269.51,2024-09-18,539.02
14234,342,50,4,8.2,2025-07-16,32.8
14235,439,42,1,81.71,2025-11-15,81.71
14236,693,16,5,7.99,2024-09-26,39.95
14237,57,24,3,31.17,2025-03-12,93.51
14238,529,57,5,47.67,2024-05-09,238.35
14239,86,37,4,249.65,2024-04-23,998.6
14240,115,45,6,69.2,2024-10-29,415.2
14241,123,46,3,40.14,2024-11-10,120.42
14242,436,9,5,104.16,2024-03-25,520.8
14243,794,7,5,61.52,2024-07-05,307.6
14244,392,47,5,106.64,2024-07-18,533.2
14245,146,60,6,78.3,2024-08-15,469.8
14246,634,58,2,76.78,2024-12-28,153.56
14247,478,51,2,90.07,2025-07-30,180.14
14248,697,85,5,81.24,2024-02-18,406.2
14249,651,116,3,24.71,2025-07-06,74.13
14250,249,115,5,30.74,2024-06-19,153.7
14251,378,87,1,40.71,2025-11-27,40.71
14252,171,44,6,3.7,2025-09-25,22.2
14253,243,103,6,8.94,2024-06-04,53.64
14254,494,4,5,21.16,2025-03-10,105.8
14255,696,1,3,50.13,2024-02-20,150.39
14256,789,9,4,104.16,2024-10-30,416.64
14257,387,42,5,81.71,2025-03-07,408.55
14258,732,27,4,59.86,2024-11-25,239.44
14259,139,72,3,46.06,2024-01-01,138.18
14260,70,97,6,141.47,2025-07-23,848.82
14261,529,5,2,26.61,2025-09-19,53.22
14262,529,39,1,64.74,2024-03-01,64.74
14263,614,92,2,10.94,2024-05-27,21.88
14264,457,70,2,55.27,2024-09-05,110.54
14265,387,100,2,33.52,2025-10-23,67.04
14266,413,29,5,307.74,2024-07-17,1538.7
14267,263,13,3,13.39,2024-03-13,40.17
14268,243,104,3,15.44,2024-05-23,46.32
14269,732,65,1,365.21,2025-08-22,365.21
14270,778,61,2,16.45,2024-07-29,32.9
14271,432,2,6,44.93,2024-10-09,269.58
14272,621,77,1,145.42,2025-10-14,145.42
14273,111,20,3,23.62,2025-06-20,70.86
14274,91,119,6,18.81,2025-09-04,112.86
14275,457,80,6,190.09,2025-03-24,1140.54
14276,312,117,1,48.92,2025-07-08,48.92
14277,599,33,4,32.06,2024-06-06,128.24
14278,66,94,6,92.23,2024-12-15,553.38
14279,712,105,1,380.37,2025-01-25,380.37
14280,681,27,3,59.86,2024-04-25,179.58
14281,529,58,4,76.78,2025-08-22,307.12
14282,176,64,6,52.6,2025-12-09,315.6
14283,702,74,4,33.89,2024-10-25,135.56
14284,241,19,1,3.72,2024-03-31,3.72
14285,799,63,5,6.0,2025-09-05,30.0
14286,702,91,2,107.6,2025-11-11,215.2
14287,457,83,6,61.86,2025-03-18,371.16
14288,418,87,6,40.71,2024-04-17,244.26
14289,702,93,3,48.58,2024-10-09,145.74
14290,744,4,6,21.16,2025-06-04,126.96
14291,338,40,6,7.34,2024-09-14,44.04
14292,794,17,1,5.46,2024-01-14,5.46
14293,91,16,4,7.99,2024-09-05,31.96
14294,524,35,2,68.43,2025-08-28,136.86
14295,421,39,3,64.74,2024-04-16,194.22
14296,799,64,6,52.6,2025-05-14,315.6
14297,498,58,5,76.78,2025-01-19,383.9
14298,529,65,6,365.21,2025-01-26,2191.26
14299,34,34,1,32.99,2025-08-27,32.99
14300,681,4,6,21.16,2024-04-10,126.96
14301,513,103,1,8.94,2024-09-01,8.94
14302,360,102,6,40.39,2025-12-27,242.34
14303,743,32,4,34.6,2025-02-07,138.4
14304,574,20,1,23.62,2024-12-21,23.62
14305,529,10,4,16.11,2025-04-16,64.44
14306,511,95,5,22.36,2024-02-08,111.8
14307,776,37,6,249.65,2025-03-18,1497.9
14308,530,105,1,380.37,2024-08-09,380.37
14309,504,79,1,11.95,2025-10-07,11.95
14310,780,81,1,37.15,2024-10-26,37.15
14311,754,53,1,6.21,2025-04-12,6.21
14312,688,102,3,40.39,2025-01-02,121.17
14313,670,117,3,48.92,2024-12-26,146.76
14314,794,105,2,380.37,2024-10-10,760.74
14315,433,94,1,92.23,2024-11-28,92.23
14316,441,78,6,10.87,2024-09-26,65.22
14317,625,85,2,81.24,2024-08-02,162.48
14318,496,101,5,11.46,2025-10-25,57.3
14319,331,114,4,20.14,2024-12-22,80.56
14320,638,80,2,190.09,2025-05-26,380.18
14321,694,58,3,76.78,2024-12-26,230.34
14322,529,70,6,55.27,2024-08-21,331.62
14323,326,27,3,59.86,2024-04-13,179.58
14324,747,73,1,57.28,2025-10-16,57.28
14325,398,68,5,39.51,2025-05-24,197.55
14326,529,73,4,57.28,2024-07-26,229.12
14327,280,116,6,24.71,2025-05-12,148.26
14328,347,91,4,107.6,2025-01-05,430.4
14329,613,18,2,11.43,2024-11-26,22.86
14330,18,116,2,24.71,2025-08-18,49.42
14331,319,81,5,37.15,2025-12-18,185.75
14332,529,52,3,59.6,2025-07-27,178.8
14333,493,9,4,104.16,2025-09-25,416.64
14334,552,111,2,17.55,2024-04-05,35.1
14335,85,50,5,8.2,2025-11-10,41.0
14336,397,103,3,8.94,2024-05-29,26.82
14337,571,60,5,78.3,2024-12-28,391.5
14338,392,4,4,21.16,2024-04-16,84.64
14339,684,117,6,48.92,2024-10-27,293.52
14340,529,79,1,11.95,2024-11-27,11.95
14341,800,1,4,50.13,2024-02-11,200.52
14342,261,11,2,26.16,2025-11-14,52.32
14343,798,34,1,32.99,2025-05-21,32.99
14344,241,32,6,34.6,2024-08-12,207.6
14345,261,50,2,8.2,2025-03-26,16.4
14346,529,119,2,18.81,2024-05-28,37.62
14347,15,98,2,6.8,2024-01-22,13.6
14348,695,69,4,50.68,2025-03-25,202.72
14349,408,110,5,20.1,2025-08-04,100.5
14350,199,82,2,12.04,2025-06-15,24.08
14351,517,92,6,10.94,2025-08-12,65.64
14352,729,99,4,19.12,2024-09-24,76.48
14353,562,114,3,20.14,2024-09-26,60.42
14354,420,98,3,6.8,2024-08-28,20.4
14355,330,1,3,50.13,2024-03-19,150.39
14356,788,57,2,47.67,2024-11-25,95.34
14357,697,98,6,6.8,2024-09-09,40.8
14358,648,2,5,44.93,2024-05-11,224.65
14359,86,90,5,8.48,2025-12-26,42.4
14360,457,18,3,11.43,2024-04-17,34.29
14361,655,32,5,34.6,2024-08-21,173.0
14362,576,83,6,61.86,2025-12-19,371.16
14363,529,82,5,12.04,2024-08-17,60.2
14364,450,92,5,10.94,2024-02-24,54.7
14365,444,92,4,10.94,2025-05-24,43.76
14366,529,103,1,8.94,2024-06-24,8.94
14367,22,102,4,40.39,2025-07-26,161.56
14368,529,79,3,11.95,2025-05-03,35.85
14369,706,20,2,23.62,2024-03-06,47.24
14370,540,98,1,6.8,2024-10-09,6.8
14371,508,8,6,72.9,2024-01-29,437.4
14372,569,120,4,56.35,2025-03-17,225.4
14373,558,52,2,59.6,2025-02-09,119.2
14374,228,113,4,46.14,2024-11-13,184.56
14375,494,116,6,24.71,2024-11-07,148.26
14376,341,83,5,61.86,2025-06-04,309.3
14377,780,54,2,48.43,2025-07-06,96.86
14378,794,15,5,61.53,2024-11-18,307.65
14379,701,86,5,32.28,2024-02-24,161.4
14380,567,15,3,61.53,2025-08-24,184.59
14381,114,88,1,68.81,2025-09-20,68.81
14382,57,66,4,53.59,2024-06-14,214.36
14383,588,60,2,78.3,2025-09-07,156.6
14384,631,74,2,33.89,2024-07-04,67.78
14385,31,110,4,20.1,2024-05-02,80.4
14386,342,96,1,335.97,2025-02-17,335.97
14387,511,93,6,48.58,2025-01-31,291.48
14388,653,49,4,119.93,2025-12-14,479.72
14389,457,9,3,104.16,2024-07-06,312.48
14390,86,66,3,53.59,2024-06-30,160.77
14391,563,27,3,59.86,2025-05-26,179.58
14392,85,28,3,182.08,2025-02-15,546.24
14393,212,68,3,39.51,2025-10-24,118.53
14394,529,63,3,6.0,2025-04-07,18.0
14395,610,112,5,74.5,2024-09-20,372.5
14396,20,61,5,16.45,2024-03-03,82.25
14397,794,49,1,119.93,2025-11-30,119.93
14398,377,35,2,68.43,2024-01-02,136.86
14399,792,38,5,96.76,2024-01-13,483.8
14400,7,118,4,269.51,2024-11-09,1078.04
14401,28,18,5,11.43,2025-07-30,57.15
14402,379,87,1,40.71,2024-06-25,40.71
14403,196,12,5,64.05,2025-05-25,320.25
14404,190,110,2,20.1,2024-12-19,40.2
14405,87,35,6,68.43,2024-06-07,410.58
14406,529,70,5,55.27,2024-06-30,276.35
14407,732,81,6,37.15,2024-06-30,222.9
14408,460,117,4,48.92,2024-02-01,195.68
14409,529,42,5,81.71,2024-05-03,408.55
14410,655,81,3,37.15,2024-10-25,111.45
14411,98,50,6,8.2,2024-07-03,49.2
14412,529,88,2,68.81,2024-04-12,137.62
14413,457,24,5,31.17,2024-06-07,155.85
14414,799,76,3,104.62,2025-04-10,313.86
14415,762,22,5,60.4,2025-02-02,302.0
14416,642,100,1,33.52,2025-11-15,33.52
14417,494,47,3,106.64,2024-09-09,319.92
14418,368,9,2,104.16,2025-05-17,208.32
14419,195,69,4,50.68,2024-02-12,202.72
14420,357,80,4,190.09,2025-11-06,760.36
14421,564,85,5,81.24,2024-04-11,406.2
14422,688,50,1,8.2,2025-11-10,8.2
14423,529,102,5,40.39,2025-07-30,201.95
14424,512,41,5,30.28,2025-06-18,151.4
14425,390,24,5,31.17,2025-10-20,155.85
14426,212,18,3,11.43,2024-05-18,34.29
14427,435,82,2,12.04,2024-10-26,24.08
14428,778,74,4,33.89,2025-02-17,135.56
14429,423,114,1,20.14,2025-05-17,20.14
14430,25,64,1,52.6,2024-11-25,52.6
14431,499,43,5,32.04,2025-02-02,160.2
14432,317,115,3,30.74,2025-12-01,92.22
14433,554,57,5,47.67,2024-02-12,238.35
14434,195,5,1,26.61,2024-11-10,26.61
14435,732,12,6,64.05,2025-08-07,384.3
14436,494,32,6,34.6,2024-11-17,207.6
14437,598,14,5,18.35,2024-01-29,91.75
14438,37,108,3,12.15,2025-01-29,36.45
14439,195,70,5,55.27,2024-02-23,276.35
14440,670,59,6,19.24,2025-03-20,115.44
14441,597,50,5,8.2,2024-07-01,41.0
14442,460,49,6,119.93,2025-12-16,719.58
14443,34,73,2,57.28,2024-04-11,114.56
14444,440,82,2,12.04,2024-08-14,24.08
14445,568,30,1,185.82,2024-07-27,185.82
14446,457,60,5,78.3,2025-10-17,391.5
14447,529,73,1,57.28,2025-01-25,57.28
14448,217,119,6,18.81,2024-04-29,112.86
14449,758,38,1,96.76,2024-09-03,96.76
14450,529,101,3,11.46,2024-06-30,34.38
14451,794,117,2,48.92,2025-01-15,97.84
14452,749,59,4,19.24,2024-02-15,76.96
14453,161,110,5,20.1,2024-09-09,100.5
14454,529,94,3,92.23,2025-03-08,276.69
14455,538,40,6,7.34,2025-10-03,44.04
14456,319,105,6,380.37,2024-10-06,2282.22
14457,402,93,1,48.58,2025-03-01,48.58
14458,670,81,4,37.15,2024-10-11,148.6
14459,682,95,2,22.36,2025-05-14,44.72
14460,267,120,1,56.35,2025-10-03,56.35
14461,546,19,1,3.72,2025-12-13,3.72
14462,625,85,2,81.24,2025-11-09,162.48
14463,544,1,1,50.13,2025-10-14,50.13
14464,106,13,2,13.39,2025-05-15,26.78
14465,61,3,5,30.96,2024-12-01,154.8
14466,174,97,6,141.47,2024-09-19,848.82
14467,787,50,6,8.2,2025-12-12,49.2
14468,392,84,5,64.49,2024-10-20,322.45
14469,303,82,5,12.04,2024-09-24,60.2
14470,99,108,1,12.15,2025-02-08,12.15
14471,670,58,2,76.78,2024-03-29,153.56
14472,494,80,4,190.09,2024-07-24,760.36
14473,124,102,1,40.39,2025-04-25,40.39
14474,457,96,1,335.97,2024-08-22,335.97
14475,34,44,4,3.7,2024-07-07,14.8
14476,77,112,6,74.5,2024-03-10,447.0
14477,257,27,5,59.86,2025-01-14,299.3
14478,427,115,2,30.74,2025-03-28,61.48
14479,529,60,1,78.3,2025-11-09,78.3
14480,769,66,2,53.59,2024-08-03,107.18
14481,582,111,1,17.55,2025-08-05,17.55
14482,16,69,2,50.68,2024-12-15,101.36
14483,697,28,3,182.08,2024-06-28,546.24
14484,347,45,2,69.2,2025-10-21,138.4
14485,49,117,4,48.92,2024-06-05,195.68
14486,780,113,5,46.14,2024-03-06,230.7
14487,242,100,6,33.52,2024-07-18,201.12
14488,342,63,6,6.0,2025-03-25,36.0
14489,25,88,4,68.81,2024-03-12,275.24
14490,683,93,5,48.58,2025-06-25,242.9
14491,307,88,2,68.81,2024-05-26,137.62
14492,494,63,3,6.0,2024-02-28,18.0
14493,102,84,1,64.49,2025-02-23,64.49
14494,469,8,1,72.9,2025-09-25,72.9
14495,577,49,6,119.93,2024-11-25,719.58
14496,372,57,2,47.67,2024-04-16,95.34
14497,542,27,1,59.86,2025-01-25,59.86
14498,6,119,1,18.81,2025-01-31,18.81
14499,625,21,1,100.98,2024-08-17,100.98
14500,623,56,1,29.99,2025-07-31,29.99
14501,494,26,1,79.43,2025-10-26,79.43
14502,670,100,4,33.52,2025-08-08,134.08
14503,529,42,3,81.71,2025-12-03,245.13
14504,529,45,4,69.2,2024-08-31,276.8
14505,540,11,5,26.16,2024-09-13,130.8
14506,343,57,6,47.67,2025-04-10,286.02
14507,457,116,2,24.71,2025-04-10,49.42
14508,490,88,3,68.81,2024-08-17,206.43
14509,148,85,6,81.24,2024-06-27,487.44
14510,791,79,4,11.95,2024-09-20,47.8
14511,721,18,3,11.43,2024-01-22,34.29
14512,420,93,3,48.58,2024-05-27,145.74
14513,34,70,4,55.27,2025-12-28,221.08
14514,720,96,2,335.97,2025-02-15,671.94
14515,121,71,6,34.02,2024-12-27,204.12
14516,219,115,4,30.74,2025-03-07,122.96
14517,723,62,4,33.33,2025-04-08,133.32
14518,432,104,4,15.44,2025-04-19,61.76
14519,364,90,3,8.48,2025-11-12,25.44
14520,392,106,6,7.75,2025-06-26,46.5
14521,217,60,2,78.3,2025-12-30,156.6
14522,198,42,2,81.71,2025-11-06,163.42
14523,642,56,3,29.99,2025-04-19,89.97
14524,494,110,4,20.1,2025-01-18,80.4
14525,529,70,2,55.27,2025-02-06,110.54
14526,145,112,1,74.5,2025-07-09,74.5
14527,529,69,3,50.68,2025-09-30,152.04
14528,406,36,2,5.91,2024-08-10,11.82
14529,342,41,2,30.28,2025-11-06,60.56
14530,387,58,5,76.78,2025-03-18,383.9
14531,188,94,4,92.23,2024-01-25,368.92
14532,550,64,4,52.6,2025-08-04,210.4
14533,529,59,3,19.24,2025-11-27,57.72
14534,501,3,2,30.96,2025-10-18,61.92
14535,393,92,2,10.94,2024-06-03,21.88
14536,404,85,4,81.24,2024-09-08,324.96
14537,707,2,2,44.93,2025-05-13,89.86
14538,326,51,5,90.07,2025-06-27,450.35
14539,593,54,1,48.43,2025-11-23,48.43
14540,87,32,1,34.6,2024-03-28,34.6
14541,21,91,1,107.6,2024-12-05,107.6
14542,689,79,3,11.95,2024-12-31,35.85
14543,213,113,2,46.14,2024-08-06,92.28
14544,317,55,1,82.67,2025-01-06,82.67
14545,529,85,3,81.24,2025-08-20,243.72
14546,743,115,4,30.74,2025-05-01,122.96
14547,342,7,2,61.52,2024-10-23,123.04
